customer_id,tenure_months,monthly_charges,total_usage_gb,support_tickets,contract_type,payment_delay_days,churn,revenue,churn_risk_score,risk_segment
4131,62,3987,555,9,Quarterly,30,1,247194,0.9952473768292134,High Risk
4132,11,4350,114,6,Monthly,16,1,47850,0.8910690216353092,High Risk
4133,43,3027,181,2,Monthly,49,1,130161,0.9617214758615941,High Risk
4134,17,1390,508,3,Yearly,6,0,23630,0.09814685851720927,Low Risk
4135,32,2565,31,8,Quarterly,18,1,82080,0.9628278845908758,High Risk
4136,40,1688,296,7,Yearly,27,1,67520,0.9730598366910038,High Risk
4137,23,4797,400,0,Monthly,9,0,110331,0.021902951064391545,Low Risk
4138,56,1240,626,2,Yearly,26,0,69440,0.3058310034790811,Medium Risk
4139,6,1869,158,9,Quarterly,12,1,11214,0.9737481350305423,High Risk
4140,50,1889,281,1,Yearly,1,0,94450,0.005381788697344495,Low Risk
4141,37,2500,797,1,Monthly,21,0,92500,0.14507202542441522,Low Risk
4142,64,1971,308,7,Yearly,58,1,126144,0.9996057692848127,High Risk
4143,54,2036,181,5,Monthly,19,0,109944,0.6322909461780598,High Risk
4144,49,818,56,5,Quarterly,59,1,40082,0.9987313670150159,High Risk
4145,11,2764,635,3,Quarterly,42,1,30404,0.9738373774296685,High Risk
4146,49,2394,796,0,Yearly,4,0,117306,0.004307462461302659,Low Risk
4147,21,4211,825,6,Quarterly,5,1,88431,0.5409537408982809,Medium Risk
4148,66,3322,216,7,Yearly,34,1,219252,0.9860356974561213,High Risk
4149,63,1775,462,1,Monthly,0,0,111825,0.00338693330808178,Low Risk
4150,28,3583,404,1,Yearly,34,1,100324,0.635995399649845,High Risk
4151,17,900,984,0,Monthly,2,0,15300,0.005538401695764966,Low Risk
4152,6,1223,934,3,Quarterly,53,1,7338,0.9947530101395107,High Risk
4153,19,2829,763,5,Monthly,35,1,53751,0.9801165527926166,High Risk
4154,56,1635,310,4,Monthly,6,0,91560,0.08973308900457921,Low Risk
4155,28,3270,717,3,Monthly,28,0,91560,0.7562571656462774,High Risk
4156,66,767,685,3,Monthly,14,0,50622,0.10128526938321668,Low Risk
4157,38,1069,185,9,Monthly,10,1,40622,0.9226763280663809,High Risk
4158,37,3056,864,6,Yearly,17,1,113072,0.818955657467798,High Risk
4159,68,2473,792,6,Monthly,43,1,168164,0.9912551411226663,High Risk
4160,49,1045,119,1,Monthly,3,0,51205,0.006781858132869773,Low Risk
4161,43,3322,693,6,Monthly,23,1,142846,0.9109737088363578,High Risk
4162,36,4960,972,1,Monthly,10,0,178560,0.04079653209872544,Low Risk
4163,58,770,873,3,Monthly,5,0,44660,0.032807526306809734,Low Risk
4164,13,1238,211,0,Monthly,57,1,16094,0.967738776190596,High Risk
4165,52,1757,177,4,Quarterly,50,1,91364,0.9896205522681792,High Risk
4166,58,558,623,0,Yearly,57,1,32364,0.9080876973652026,High Risk
4167,32,4681,95,3,Monthly,59,1,149792,0.9974600021793804,High Risk
4168,60,889,663,8,Yearly,17,1,53340,0.9058557519082345,High Risk
4169,58,1218,968,7,Quarterly,14,1,70644,0.7539553793397668,High Risk
4170,56,4744,858,5,Quarterly,2,0,265664,0.1412871247871284,Low Risk
4171,28,620,734,7,Monthly,16,1,17360,0.8855291514729733,High Risk
4172,1,3152,60,4,Yearly,32,1,3152,0.9576970124726766,High Risk
4173,42,2803,121,6,Monthly,33,1,117726,0.9786804307993988,High Risk
4174,48,3411,472,7,Quarterly,29,1,163728,0.9803731709950335,High Risk
4175,40,1299,451,6,Quarterly,18,1,51960,0.8006620196014326,High Risk
4176,63,3880,280,3,Yearly,8,0,244440,0.06440695758601532,Low Risk
4177,4,2606,586,4,Monthly,39,1,10424,0.9831157018582978,High Risk
4178,38,1609,353,9,Yearly,43,1,61142,0.9995088861368698,High Risk
4179,27,1750,192,5,Yearly,30,0,47250,0.9437472916582159,High Risk
4180,9,3140,512,5,Quarterly,58,1,28260,0.9995479348207698,High Risk
4181,16,2149,853,8,Yearly,26,1,34384,0.9918656981710877,High Risk
4182,56,1845,19,9,Quarterly,46,1,103320,0.9995449063524529,High Risk
4183,31,3456,503,1,Monthly,24,0,107136,0.25658504327769444,Low Risk
4184,14,2946,243,5,Yearly,54,1,41244,0.9990411020924906,High Risk
4185,25,3864,307,2,Yearly,6,0,96600,0.053097908836021376,Low Risk
4186,34,984,253,1,Monthly,52,1,33456,0.9472397346391817,High Risk
4187,67,1302,518,5,Yearly,47,1,87234,0.9886383204396787,High Risk
4188,24,2215,360,3,Monthly,6,0,53160,0.09256364492655915,Low Risk
4189,26,2415,276,4,Quarterly,19,0,62790,0.6132983654870093,High Risk
4190,20,3983,639,4,Quarterly,52,1,79660,0.9971486884831438,High Risk
4191,64,2257,665,2,Yearly,43,1,144448,0.8494183671089209,High Risk
4192,10,2309,902,3,Quarterly,48,1,23090,0.9891213671577901,High Risk
4193,67,3507,210,2,Quarterly,42,1,234969,0.8392289799325571,High Risk
4194,24,3725,248,6,Monthly,35,1,89400,0.990565565369203,High Risk
4195,5,3995,343,0,Quarterly,18,1,19975,0.10959165119306233,Low Risk
4196,67,2820,924,5,Quarterly,1,0,188940,0.08062085713366297,Low Risk
4197,58,2170,424,3,Quarterly,33,1,125860,0.747623732191182,High Risk
4198,27,1651,978,0,Monthly,55,1,44577,0.943768272308446,High Risk
4199,15,2723,493,0,Yearly,16,0,40845,0.05844436357864864,Low Risk
4200,35,3167,446,4,Monthly,23,0,110845,0.7226119242137472,High Risk
4201,53,710,255,4,Yearly,8,0,37630,0.11427413241016889,Low Risk
4202,44,2994,867,9,Yearly,53,1,131736,0.9998969115698909,High Risk
4203,26,4762,17,6,Quarterly,0,1,123812,0.34171646349332835,Medium Risk
4204,47,3007,161,3,Quarterly,41,1,141329,0.9349868478178501,High Risk
4205,34,3463,401,8,Monthly,27,1,117742,0.9909612079010448,High Risk
4206,50,3928,220,3,Monthly,54,1,196400,0.9910209436555053,High Risk
4207,12,3875,376,6,Monthly,14,1,46500,0.8476124247427741,High Risk
4208,4,4455,953,4,Quarterly,20,1,17820,0.7951329495435696,High Risk
4209,48,4205,679,4,Yearly,14,0,201840,0.35329313551149255,Medium Risk
4210,55,3905,579,5,Monthly,56,1,214775,0.998386524505846,High Risk
4211,1,4538,95,7,Yearly,22,1,4538,0.982749985070863,High Risk
4212,66,1552,64,4,Quarterly,52,1,102432,0.9892325122821791,High Risk
4213,30,1213,722,2,Quarterly,1,0,36390,0.016749547364538406,Low Risk
4214,3,3388,643,5,Quarterly,45,1,10164,0.9971788251268341,High Risk
4215,21,1187,455,1,Quarterly,35,1,24927,0.6443461443786874,High Risk
4216,49,829,629,7,Yearly,49,1,40621,0.9987269536904301,High Risk
4217,62,2246,313,7,Yearly,8,1,139252,0.5558745611377278,Medium Risk
4218,38,1707,141,2,Monthly,1,0,64866,0.014794831341790588,Low Risk
4219,15,2642,430,7,Yearly,1,1,39630,0.5673648460235431,Medium Risk
4220,52,1284,913,8,Yearly,17,1,66768,0.9236708729744455,High Risk
4221,46,3196,394,4,Yearly,16,0,147016,0.4089812495143945,Medium Risk
4222,25,4320,997,4,Monthly,40,1,108000,0.9808409868230692,High Risk
4223,21,4218,207,5,Yearly,7,0,88578,0.4269958596863156,Medium Risk
4224,5,3193,56,6,Yearly,33,1,15965,0.9911645281138253,High Risk
4225,70,1125,749,2,Yearly,33,1,78750,0.4807138830397895,Medium Risk
4226,47,4734,766,4,Quarterly,4,0,222498,0.11318831410470527,Low Risk
4227,68,4208,212,0,Yearly,43,1,286144,0.5820538487963677,Medium Risk
4228,18,1261,270,9,Monthly,28,1,22698,0.9967602895892171,High Risk
4229,21,4479,699,4,Monthly,27,0,94059,0.885542912600173,High Risk
4230,23,4029,33,3,Monthly,15,0,92667,0.3396596534605626,Medium Risk
4231,64,2055,696,0,Monthly,13,0,131520,0.011637110258611812,Low Risk
4232,67,4133,795,6,Quarterly,51,1,276911,0.9979270749243285,High Risk
4233,40,1175,349,0,Monthly,1,0,47000,0.002901238502772788,Low Risk
4234,10,4687,421,7,Quarterly,55,1,46870,0.9998676456658604,High Risk
4235,52,536,982,9,Quarterly,39,1,27872,0.998582629504359,High Risk
4236,61,4336,270,1,Quarterly,3,0,264496,0.007540582860374579,Low Risk
4237,64,2287,295,9,Monthly,51,1,146368,0.9997592688733813,High Risk
4238,5,3227,522,4,Monthly,40,1,16135,0.9861744493847181,High Risk
4239,53,4380,95,5,Quarterly,51,1,232140,0.9968574575713437,High Risk
4240,55,2394,859,8,Quarterly,30,1,131670,0.9895756619864956,High Risk
4241,37,636,439,6,Monthly,25,1,23532,0.9212232674394345,High Risk
4242,56,3576,590,5,Yearly,26,0,200256,0.8521716808734786,High Risk
4243,59,4383,40,4,Yearly,56,1,258597,0.9964054806040888,High Risk
4244,69,1161,719,5,Yearly,50,1,80109,0.992349903090943,High Risk
4245,59,2310,612,3,Monthly,33,1,136290,0.746361460787421,High Risk
4246,2,914,449,0,Monthly,30,1,1828,0.36871507434083456,Medium Risk
4247,65,842,994,8,Quarterly,47,1,54730,0.9988408093628609,High Risk
4248,60,3229,358,4,Monthly,10,0,193740,0.16682538455895896,Low Risk
4249,51,3950,904,7,Monthly,7,1,201450,0.6272751014791833,High Risk
4250,30,4165,421,6,Monthly,11,1,124950,0.7058869111681068,High Risk
4251,11,4237,537,7,Quarterly,34,1,46607,0.9964039318656396,High Risk
4252,39,4397,319,0,Quarterly,44,1,171483,0.7634759210905266,High Risk
4253,63,4741,958,8,Yearly,33,1,298683,0.9939617703033525,High Risk
4254,64,4918,405,0,Yearly,12,0,314752,0.01387868472600665,Low Risk
4255,61,2669,797,2,Monthly,26,0,162809,0.31680896618852705,Medium Risk
4256,54,2378,347,7,Monthly,7,1,128412,0.5669291765083858,Medium Risk
4257,58,4470,683,0,Quarterly,46,1,259260,0.7412292940313203,High Risk
4258,56,3117,446,0,Yearly,55,1,174552,0.910981142056248,High Risk
4259,34,2015,713,5,Yearly,20,0,68510,0.7598711078673643,High Risk
4260,31,1074,672,4,Yearly,40,1,33294,0.9683659763277686,High Risk
4261,52,4942,374,5,Monthly,10,0,256984,0.3871480860123386,Medium Risk
4262,1,3367,932,2,Monthly,21,1,3367,0.47974710897531847,Medium Risk
4263,55,4044,122,9,Monthly,20,1,222420,0.981532273285363,High Risk
4264,22,4977,794,9,Quarterly,27,1,109494,0.997307904140032,High Risk
4265,40,571,185,5,Yearly,2,0,22840,0.12762689453699397,Low Risk
4266,1,3068,158,1,Quarterly,6,1,3068,0.039544433987140616,Low Risk
4267,65,3937,187,7,Yearly,13,1,255905,0.7541837347842144,High Risk
4268,63,3480,945,5,Monthly,14,0,219240,0.43392622121890395,Medium Risk
4269,54,1617,391,3,Quarterly,8,0,87318,0.06109703751159795,Low Risk
4270,42,2886,232,3,Quarterly,51,1,121212,0.9866767694861095,High Risk
4271,21,4008,268,6,Monthly,42,1,84168,0.9970773635224324,High Risk
4272,22,1859,794,2,Yearly,6,0,40898,0.04543541997037961,Low Risk
4273,38,2015,198,2,Yearly,11,0,76570,0.06757655311651957,Low Risk
4274,8,539,315,5,Yearly,18,0,4312,0.7805885181319557,High Risk
4275,62,1882,387,8,Yearly,26,1,116684,0.9762911137963864,High Risk
4276,47,2530,611,0,Monthly,17,0,118910,0.03287352989379912,Low Risk
4277,17,3121,352,4,Monthly,12,0,53057,0.41888653821185307,Medium Risk
4278,17,2400,783,0,Monthly,42,1,40800,0.7570898838994526,High Risk
4279,13,2717,165,0,Monthly,0,0,35321,0.005510436784824972,Low Risk
4280,17,1783,721,2,Quarterly,37,1,30311,0.8617121584790007,High Risk
4281,38,1083,64,2,Quarterly,20,0,41154,0.20616248864710063,Low Risk
4282,45,958,775,3,Quarterly,33,1,43110,0.7761489549888337,High Risk
4283,6,2765,451,2,Monthly,12,0,16590,0.16110604637151862,Low Risk
4284,35,3166,694,5,Yearly,44,1,110810,0.9929981017178777,High Risk
4285,14,1315,209,3,Quarterly,50,1,18410,0.9901522638464133,High Risk
4286,61,3011,412,7,Quarterly,40,1,183671,0.9948249000802732,High Risk
4287,15,746,623,0,Monthly,50,1,11190,0.902149112749997,High Risk
4288,54,916,806,7,Yearly,22,1,49464,0.9173685436691038,High Risk
4289,27,4963,672,0,Yearly,0,0,134001,0.005189580463594772,Low Risk
4290,13,4217,632,0,Yearly,22,0,54821,0.16284048201250628,Low Risk
4291,31,607,937,6,Monthly,56,1,18817,0.9993654835173116,High Risk
4292,35,3131,787,0,Yearly,27,0,109585,0.18264950072252986,Low Risk
4293,60,1338,612,8,Quarterly,58,1,80280,0.9998201482709689,High Risk
4294,6,1921,186,7,Quarterly,31,1,11526,0.9933645815802287,High Risk
4295,69,4412,458,0,Quarterly,7,0,304428,0.005454044046066032,Low Risk
4296,58,755,752,1,Monthly,54,1,43790,0.9320523729703233,High Risk
4297,49,3327,550,1,Yearly,25,0,163023,0.20790424658744447,Low Risk
4298,23,1337,964,1,Monthly,13,0,30751,0.05633628351227368,Low Risk
4299,34,3462,310,5,Yearly,23,0,117708,0.8558684594614906,High Risk
4300,26,2782,716,3,Monthly,47,1,72332,0.9827791046271457,High Risk
4301,47,1052,316,7,Quarterly,28,1,49444,0.970868357980393,High Risk
4302,5,680,760,0,Monthly,3,1,3400,0.008267810881980373,Low Risk
4303,20,4752,878,9,Monthly,17,1,95040,0.9878256867602466,High Risk
4304,6,1977,905,3,Monthly,13,0,11862,0.3055799166959872,Medium Risk
4305,70,1070,276,9,Quarterly,26,1,74900,0.9853281245398618,High Risk
4306,59,2227,223,4,Monthly,40,1,131393,0.9484977173195587,High Risk
4307,64,1091,603,8,Monthly,46,1,69824,0.9987164819236276,High Risk
4308,18,2760,649,4,Quarterly,2,0,49680,0.1266986969086774,Low Risk
4309,4,3447,492,2,Yearly,29,1,13788,0.748398970254662,High Risk
4310,17,847,271,3,Monthly,58,1,14399,0.9967250369718181,High Risk
4311,14,665,76,9,Quarterly,35,1,9310,0.9989185554389853,High Risk
4312,13,4943,583,6,Monthly,22,1,64259,0.954681183014145,High Risk
4313,7,3396,142,0,Quarterly,17,0,23772,0.08595025163699428,Low Risk
4314,44,4993,658,5,Yearly,45,1,219692,0.9940243509444416,High Risk
4315,15,1082,549,7,Yearly,46,1,16230,0.9991001901937538,High Risk
4316,19,4006,521,0,Monthly,39,1,76114,0.6933497129043319,High Risk
4317,63,4903,220,7,Quarterly,59,1,308889,0.9997648847567241,High Risk
4318,35,3538,997,6,Yearly,9,1,123830,0.5939780970416527,Medium Risk
4319,35,3345,996,0,Yearly,55,1,117075,0.944463788117449,High Risk
4320,19,3266,726,8,Quarterly,11,1,62054,0.9280354238998779,High Risk
4321,20,4694,262,2,Monthly,52,1,93880,0.987944257012965,High Risk
4322,35,1765,47,1,Yearly,40,1,61775,0.7520436198547603,High Risk
4323,32,4753,52,6,Yearly,7,1,152096,0.5701727410728472,Medium Risk
4324,48,3467,638,2,Yearly,31,1,166416,0.5966014233868694,Medium Risk
4325,44,2774,414,0,Monthly,16,0,122056,0.031116782380094903,Low Risk
4326,24,2970,996,9,Yearly,40,1,71280,0.999517363728297,High Risk
4327,61,2790,711,2,Quarterly,44,1,170190,0.8823121948928893,High Risk
4328,17,3077,55,5,Monthly,13,0,52309,0.6429410641157621,High Risk
4329,71,4160,463,2,Yearly,36,1,295360,0.6711957969812394,High Risk
4330,50,1568,687,4,Quarterly,8,0,78400,0.13245129750623644,Low Risk
4331,65,3236,314,8,Quarterly,56,1,210340,0.9997798921779619,High Risk
4332,32,2450,724,6,Monthly,57,1,78400,0.9995504437070786,High Risk
4333,36,591,242,1,Quarterly,25,0,21276,0.20471488880749142,Low Risk
4334,13,3593,254,0,Monthly,47,1,46709,0.8943622973223075,High Risk
4335,70,2719,730,6,Monthly,50,1,190330,0.9969513830261285,High Risk
4336,58,1887,769,3,Monthly,23,0,109446,0.38103298482853676,Medium Risk
4337,14,4774,304,6,Quarterly,22,1,66836,0.9528047286703422,High Risk
4338,37,2785,848,5,Monthly,30,0,103045,0.937664233223737,High Risk
4339,68,3706,392,6,Monthly,38,1,252008,0.9837686558281198,High Risk
4340,40,3424,167,3,Quarterly,43,1,136960,0.9601696043046493,High Risk
4341,59,779,414,2,Monthly,57,1,45961,0.978684519693151,High Risk
4342,16,2118,10,4,Yearly,1,0,33888,0.10784431786571304,Low Risk
4343,62,3287,226,2,Quarterly,49,1,203794,0.9436627649249835,High Risk
4344,4,870,937,2,Quarterly,17,1,3480,0.25827837865547926,Low Risk
4345,45,3683,516,3,Quarterly,15,0,165735,0.22981792300892973,Low Risk
4346,28,4334,770,7,Yearly,28,1,121352,0.9869114625708942,High Risk
4347,66,2203,913,1,Monthly,10,0,145398,0.015288560036831888,Low Risk
4348,31,2768,590,3,Quarterly,1,0,85808,0.04116288238473248,Low Risk
4349,3,803,39,2,Quarterly,13,1,2409,0.16042002357656912,Low Risk
4350,8,4274,636,6,Quarterly,3,1,34192,0.540380128517585,Medium Risk
4351,24,1848,529,1,Yearly,38,1,44352,0.7433970924909014,High Risk
4352,15,2922,890,0,Yearly,33,1,43830,0.4647460293874958,Medium Risk
4353,43,4128,284,9,Yearly,52,1,177504,0.9998969835380875,High Risk
4354,31,2928,501,0,Monthly,45,1,90768,0.7922581105123797,High Risk
4355,45,3533,836,5,Monthly,38,1,158985,0.979059267612608,High Risk
4356,66,1168,960,2,Yearly,8,0,77088,0.021326587363621176,Low Risk
4357,8,999,935,6,Monthly,39,1,7992,0.9951295748522627,High Risk
4358,71,1914,856,7,Yearly,40,1,135894,0.992624131018189,High Risk
4359,57,1029,45,4,Monthly,6,0,58653,0.08240184907321642,Low Risk
4360,30,4121,320,4,Monthly,50,1,123630,0.9952090038031034,High Risk
4361,18,3956,53,1,Yearly,16,0,71208,0.12582696428485465,Low Risk
4362,69,1254,164,7,Quarterly,57,1,86526,0.9994397181478891,High Risk
4363,39,2847,86,9,Quarterly,22,1,111033,0.9891067034118688,High Risk
4364,60,1226,599,0,Monthly,44,1,73560,0.5799050277876457,Medium Risk
4365,43,3149,622,9,Monthly,10,1,135407,0.9312489846449504,High Risk
4366,45,2546,447,8,Monthly,21,1,114570,0.9681873618852808,High Risk
4367,23,3315,441,0,Monthly,17,0,76245,0.060634859154032855,Low Risk
4368,69,1374,551,0,Monthly,48,1,94806,0.6788615862622182,High Risk
4369,6,3779,48,0,Monthly,27,0,22674,0.3189849878940754,Medium Risk
4370,56,3484,248,6,Yearly,15,1,195104,0.6933231269111209,High Risk
4371,4,2678,22,3,Quarterly,41,1,10712,0.9737524555451582,High Risk
4372,23,4307,131,6,Quarterly,3,1,99061,0.455570267394103,Medium Risk
4373,6,1107,153,4,Yearly,35,1,6642,0.961918761454151,High Risk
4374,32,1134,693,6,Yearly,21,1,36288,0.8824862800805257,High Risk
4375,18,3227,464,9,Quarterly,10,1,58086,0.9603893207978222,High Risk
4376,15,1574,377,6,Quarterly,20,1,23610,0.909138786184583,High Risk
4377,40,2414,768,3,Monthly,56,1,96560,0.9937260801601783,High Risk
4378,6,1088,256,1,Quarterly,39,1,6528,0.8237555034369751,High Risk
4379,63,3731,932,7,Monthly,40,1,235053,0.9950154396051131,High Risk
4380,67,2804,54,1,Monthly,15,0,187868,0.03391901753685847,Low Risk
4381,11,4338,774,8,Quarterly,41,1,47718,0.999435845774689,High Risk
4382,43,2473,384,4,Monthly,54,1,106339,0.9957739088372037,High Risk
4383,17,2555,300,8,Monthly,8,1,43435,0.8868282522595611,High Risk
4384,4,3980,216,8,Yearly,34,1,15920,0.9985310587818769,High Risk
4385,63,2579,933,7,Quarterly,56,1,162477,0.9995116574590794,High Risk
4386,68,3552,528,7,Yearly,33,1,241536,0.9834421375084219,High Risk
4387,41,4982,967,3,Monthly,8,0,204262,0.11469095802412234,Low Risk
4388,5,1751,251,3,Monthly,12,1,8755,0.2732893006278135,Low Risk
4389,32,4295,631,1,Yearly,5,0,137440,0.01960584225345402,Low Risk
4390,70,4322,123,3,Yearly,3,0,302540,0.027806150777418055,Low Risk
4391,35,4802,828,3,Yearly,59,1,168070,0.9973174806304459,High Risk
4392,22,3889,311,5,Monthly,45,1,85558,0.995890444742024,High Risk
4393,65,2280,285,2,Quarterly,27,0,148200,0.3204958814732034,Medium Risk
4394,22,3104,105,1,Monthly,10,0,68288,0.04513411993028667,Low Risk
4395,11,4188,303,7,Yearly,33,1,46068,0.9957846354210628,High Risk
4396,3,2224,710,1,Quarterly,57,1,6672,0.9891379462633172,High Risk
4397,9,3284,369,7,Yearly,34,1,29556,0.99616432459096,High Risk
4398,60,4219,297,6,Monthly,4,1,253140,0.2925901522435983,Low Risk
4399,14,2177,163,2,Quarterly,56,1,30478,0.9923613068498994,High Risk
4400,18,948,579,5,Quarterly,38,1,17064,0.9846913100366255,High Risk
4401,23,581,432,5,Monthly,10,0,13363,0.4254206030738085,Medium Risk
4402,47,1906,925,9,Yearly,11,1,89582,0.9258010096521568,High Risk
4403,69,1980,859,4,Yearly,42,1,136620,0.9508737515574822,High Risk
4404,47,1579,59,7,Yearly,18,1,74213,0.8838313248219901,High Risk
4405,30,4098,216,4,Monthly,12,0,122940,0.37472410564242176,Medium Risk
4406,25,4683,573,6,Yearly,3,1,117075,0.45502049459068655,Medium Risk
4407,28,4180,863,5,Quarterly,13,0,117040,0.6139555284176624,High Risk
4408,25,3203,892,6,Yearly,43,1,80075,0.9969847311678202,High Risk
4409,58,4810,671,8,Yearly,58,1,278980,0.9998851744106779,High Risk
4410,41,4256,574,2,Quarterly,1,0,174496,0.01849594231314348,Low Risk
4411,25,2258,222,9,Quarterly,7,1,56450,0.9208398077746208,High Risk
4412,48,3099,75,6,Yearly,21,1,148752,0.867313558220921,High Risk
4413,10,3050,241,9,Quarterly,50,1,30500,0.999925476113559,High Risk
4414,11,4353,894,2,Monthly,12,0,47883,0.17074421144007454,Low Risk
4415,21,3246,820,1,Quarterly,20,0,68166,0.18630131422526328,Low Risk
4416,45,2792,859,6,Monthly,20,1,125640,0.8527999033641963,High Risk
4417,7,2001,672,3,Quarterly,27,0,14007,0.7879506429430136,High Risk
4418,64,4904,726,0,Monthly,32,1,313856,0.23353705057791535,Low Risk
4419,64,730,329,5,Monthly,28,0,46720,0.8242925396047567,High Risk
4420,2,4750,776,5,Yearly,36,1,9500,0.9906621098546914,High Risk
4421,42,1698,146,5,Quarterly,21,0,71316,0.7475533912714689,High Risk
4422,54,614,890,1,Quarterly,57,1,33156,0.9591242480441392,High Risk
4423,16,1913,656,0,Quarterly,25,0,30608,0.1806552849865303,Low Risk
4424,18,4906,946,2,Monthly,58,1,88308,0.9955015849375682,High Risk
4425,59,1492,575,1,Yearly,10,0,88028,0.016507848403702566,Low Risk
4426,16,2847,74,5,Quarterly,10,0,45552,0.5306853390305194,Medium Risk
4427,6,1541,523,5,Yearly,44,1,9246,0.99563959675471,High Risk
4428,57,511,141,4,Yearly,33,1,29127,0.843321111562877,High Risk
4429,47,4176,343,9,Monthly,18,1,196272,0.9794505477708693,High Risk
4430,48,3565,41,9,Quarterly,47,1,171120,0.9997339073946774,High Risk
4431,42,2536,877,4,Yearly,57,1,106512,0.9974112053594721,High Risk
4432,60,3546,907,8,Quarterly,36,1,212760,0.9959102575882518,High Risk
4433,4,2850,881,4,Quarterly,13,1,11400,0.5232516522027504,Medium Risk
4434,2,1040,507,9,Quarterly,28,1,2080,0.9976946085485354,High Risk
4435,59,3360,252,5,Yearly,18,0,198240,0.6052166146778827,High Risk
4436,27,576,201,3,Monthly,36,1,15552,0.8882702011558996,High Risk
4437,27,3567,151,9,Monthly,20,1,96309,0.9896428260716563,High Risk
4438,7,523,669,0,Yearly,23,0,3661,0.14497723517609826,Low Risk
4439,63,1175,610,3,Quarterly,25,0,74025,0.40739015238161636,Medium Risk
4440,46,2894,570,1,Quarterly,40,1,133124,0.7287671393205039,High Risk
4441,63,4767,657,9,Monthly,55,1,300321,0.9999046293343545,High Risk
4442,12,3898,997,2,Yearly,11,0,46776,0.14064756801503794,Low Risk
4443,13,3259,200,6,Yearly,47,1,42367,0.9987681179936994,High Risk
4444,43,988,951,6,Monthly,18,1,42484,0.7833958692305637,High Risk
4445,17,1985,158,0,Yearly,46,1,33745,0.8460499155791075,High Risk
4446,63,4159,608,7,Yearly,48,1,262017,0.9986095339319031,High Risk
4447,36,3735,425,6,Monthly,29,1,134460,0.9694384911958298,High Risk
4448,8,2919,529,0,Monthly,14,0,23352,0.051961614965694014,Low Risk
4449,69,3995,744,7,Yearly,2,1,275655,0.3416265450990797,Medium Risk
4450,36,1256,878,1,Yearly,48,1,45216,0.905354377279831,High Risk
4451,28,3024,25,7,Monthly,12,1,84672,0.8467756280007325,High Risk
4452,47,4750,817,2,Monthly,58,1,223250,0.9911334226433675,High Risk
4453,30,756,115,9,Quarterly,8,1,22680,0.9104141856501793,High Risk
4454,23,2279,292,6,Yearly,59,1,52417,0.9997256826142873,High Risk
4455,16,2615,113,5,Yearly,12,0,41840,0.5995600346310599,Medium Risk
4456,14,3848,370,4,Monthly,15,0,53872,0.5713331816573637,Medium Risk
4457,71,1972,667,9,Monthly,50,1,140012,0.9996581237823564,High Risk
4458,52,758,44,1,Quarterly,13,0,39416,0.02790948857018173,Low Risk
4459,37,4575,122,1,Quarterly,7,0,169275,0.024444477130683706,Low Risk
4460,29,806,317,0,Monthly,53,1,23374,0.9144188157616213,High Risk
4461,67,1618,920,8,Yearly,18,1,108406,0.9122963197612319,High Risk
4462,15,3517,968,7,Quarterly,56,1,52755,0.9998542270905473,High Risk
4463,47,4841,62,7,Monthly,55,1,227527,0.9996964016633624,High Risk
4464,46,3280,868,0,Monthly,31,1,150880,0.24636877367613963,Low Risk
4465,52,2158,90,4,Monthly,34,1,112216,0.8949890808156336,High Risk
4466,19,686,625,5,Yearly,22,0,13034,0.838795405294066,High Risk
4467,21,2297,843,1,Monthly,20,0,48237,0.1701791977016084,Low Risk
4468,64,1424,378,9,Monthly,17,1,91136,0.9526287285776196,High Risk
4469,37,1284,251,4,Yearly,47,1,47508,0.9876905542163834,High Risk
4470,27,3944,40,5,Monthly,13,0,106488,0.6128974181061154,High Risk
4471,55,3696,838,8,Monthly,15,1,203280,0.9165813524379923,High Risk
4472,29,1860,713,9,Quarterly,23,1,53940,0.9916507808072352,High Risk
4473,20,840,878,0,Monthly,48,1,16800,0.8593561846580752,High Risk
4474,25,1062,370,9,Yearly,51,1,26550,0.9998864943296981,High Risk
4475,70,3499,242,2,Quarterly,31,1,244930,0.4726930384371104,Medium Risk
4476,63,1693,619,8,Monthly,10,1,106659,0.7706115534908078,High Risk
4477,36,3610,43,0,Yearly,44,1,129960,0.7593788839639074,High Risk
4478,2,568,252,0,Monthly,10,1,1136,0.025222045422889933,Low Risk
4479,22,2928,960,0,Quarterly,59,1,64416,0.9758387878589097,High Risk
4480,16,4098,68,6,Yearly,3,1,65568,0.4895113077232276,Medium Risk
4481,18,2872,780,4,Quarterly,25,0,51696,0.8348811544533955,High Risk
4482,69,1343,538,5,Yearly,45,1,92667,0.9839730649388225,High Risk
4483,54,1073,87,7,Yearly,4,1,57942,0.4149340692395117,Medium Risk
4484,30,4714,727,1,Monthly,35,1,141420,0.6893874644349571,High Risk
4485,45,3096,311,1,Yearly,32,1,139320,0.4511818586440352,Medium Risk
4486,19,1978,687,2,Yearly,13,0,37582,0.13175116251565186,Low Risk
4487,34,2573,812,2,Monthly,31,1,87482,0.6476075862978106,High Risk
4488,13,2013,906,2,Yearly,6,0,26169,0.05621279245081916,Low Risk
4489,43,1468,121,3,Yearly,9,0,63124,0.08758197732022731,Low Risk
4490,62,2696,422,2,Yearly,58,1,167152,0.984238509503832,High Risk
4491,22,2011,909,1,Yearly,1,0,44242,0.01032050200827716,Low Risk
